Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
Cabo Verde,16.5388,-23.0418,2021-08-16,2210,86,764,1360
Cabo Verde,16.5388,-23.0418,2021-08-17,5356,155,1556,3645
Cabo Verde,16.5388,-23.0418,2021-08-18,9297,397,4000,4900
Cabo Verde,16.5388,-23.0418,2021-08-19,6954,297,3236,3421
Cabo Verde,16.5388,-23.0418,2021-08-20,147,1,89,57
Cabo Verde,16.5388,-23.0418,2021-08-21,3508,146,1531,1831
Cabo Verde,16.5388,-23.0418,2021-08-22,3692,102,2269,1321
Cabo Verde,16.5388,-23.0418,2021-08-23,5679,276,3846,1557
Cabo Verde,16.5388,-23.0418,2021-08-24,3226,138,1808,1280
Cabo Verde,16.5388,-23.0418,2021-08-25,6103,154,1585,4364
Cabo Verde,16.5388,-23.0418,2021-08-26,1293,45,556,692
Cabo Verde,16.5388,-23.0418,2021-08-27,8181,145,5140,2896
Cabo Verde,16.5388,-23.0418,2021-08-28,415,8,185,222
Cabo Verde,16.5388,-23.0418,2021-08-29,6978,126,4224,2628
Cabo Verde,16.5388,-23.0418,2021-08-30,3081,123,1811,1147
Cabo Verde,16.5388,-23.0418,2021-08-31,7577,78,2120,5379
Cabo Verde,16.5388,-23.0418,2021-09-01,7390,194,2695,4501
Cabo Verde,16.5388,-23.0418,2021-09-02,2889,125,1681,1083
Cabo Verde,16.5388,-23.0418,2021-09-03,9792,375,2737,6680
Cabo Verde,16.5388,-23.0418,2021-09-04,9392,252,3863,5277
Cabo Verde,16.5388,-23.0418,2021-09-05,6687,236,1796,4655
Cabo Verde,16.5388,-23.0418,2021-09-06,4672,127,1485,3060
Cabo Verde,16.5388,-23.0418,2021-09-07,3097,135,1061,1901
Cabo Verde,16.5388,-23.0418,2021-09-08,3268,107,1520,1641
Cabo Verde,16.5388,-23.0418,2021-09-09,9625,339,6313,2973
Cabo Verde,16.5388,-23.0418,2021-09-10,4837,239,1899,2699
Cabo Verde,16.5388,-23.0418,2021-09-11,1776,72,1109,595
Cabo Verde,16.5388,-23.0418,2021-09-12,6539,140,3580,2819
Cabo Verde,16.5388,-23.0418,2021-09-13,7651,313,4515,2823
Cabo Verde,16.5388,-23.0418,2021-09-14,7831,369,4550,2912
Cabo Verde,16.5388,-23.0418,2021-09-15,6326,137,2220,3969
Cabo Verde,16.5388,-23.0418,2021-09-16,8139,347,2589,5203
Cabo Verde,16.5388,-23.0418,2021-09-17,9916,193,6830,2893
Cabo Verde,16.5388,-23.0418,2021-09-18,9466,259,5385,3822
Cabo Verde,16.5388,-23.0418,2021-09-19,507,19,194,294
Cabo Verde,16.5388,-23.0418,2021-09-20,702,13,334,355
Cabo Verde,16.5388,-23.0418,2021-09-21,6271,109,3686,2476
Cabo Verde,16.5388,-23.0418,2021-09-22,9019,257,2055,6707
Cabo Verde,16.5388,-23.0418,2021-09-23,6562,271,1637,4654
Cabo Verde,16.5388,-23.0418,2021-09-24,3491,118,741,2632
Cabo Verde,16.5388,-23.0418,2021-09-25,823,31,232,560
Cabo Verde,16.5388,-23.0418,2021-09-26,9885,371,2566,6948
Cabo Verde,16.5388,-23.0418,2021-09-27,9084,288,3919,4877
Cabo Verde,16.5388,-23.0418,2021-09-28,6687,151,2297,4239
Cabo Verde,16.5388,-23.0418,2021-09-29,3150,84,701,2365
Cabo Verde,16.5388,-23.0418,2021-09-30,3127,78,1328,1721
Cabo Verde,16.5388,-23.0418,2021-10-01,2908,38,1422,1448
Cabo Verde,16.5388,-23.0418,2021-10-02,7581,348,2919,4314
Cabo Verde,16.5388,-23.0418,2021-10-03,7640,272,2522,4846
Cabo Verde,16.5388,-23.0418,2021-10-04,4297,190,1698,2409
Cabo Verde,16.5388,-23.0418,2021-10-05,4318,177,1986,2155
Cabo Verde,16.5388,-23.0418,2021-10-06,9344,118,3905,5321
Cabo Verde,16.5388,-23.0418,2021-10-07,6473,120,1596,4757
Cabo Verde,16.5388,-23.0418,2021-10-08,7024,337,3009,3678
Cabo Verde,16.5388,-23.0418,2021-10-09,5859,166,3282,2411
Cabo Verde,16.5388,-23.0418,2021-10-10,9656,410,5890,3356
Cabo Verde,16.5388,-23.0418,2021-10-11,6133,202,2574,3357
Cabo Verde,16.5388,-23.0418,2021-10-12,6271,269,4370,1632
Cabo Verde,16.5388,-23.0418,2021-10-13,7308,287,4541,2480
Cabo Verde,16.5388,-23.0418,2021-10-14,6141,130,1889,4122
Cabo Verde,16.5388,-23.0418,2021-10-15,9664,479,4139,5046
Cabo Verde,16.5388,-23.0418,2021-10-16,881,26,306,549
Cabo Verde,16.5388,-23.0418,2021-10-17,6106,203,2901,3002
Cabo Verde,16.5388,-23.0418,2021-10-18,2571,81,802,1688
Cabo Verde,16.5388,-23.0418,2021-10-19,1050,47,228,775
Cabo Verde,16.5388,-23.0418,2021-10-20,368,7,240,121
Cabo Verde,16.5388,-23.0418,2021-10-21,1916,23,881,1012
Cabo Verde,16.5388,-23.0418,2021-10-22,7533,204,4952,2377
Cabo Verde,16.5388,-23.0418,2021-10-23,4771,222,1236,3313
Cabo Verde,16.5388,-23.0418,2021-10-24,5305,146,1462,3697
Cabo Verde,16.5388,-23.0418,2021-10-25,9649,203,3022,6424
Cabo Verde,16.5388,-23.0418,2021-10-26,3762,130,1612,2020
Cabo Verde,16.5388,-23.0418,2021-10-27,5419,214,3468,1737
Cabo Verde,16.5388,-23.0418,2021-10-28,1210,34,635,541
Cabo Verde,16.5388,-23.0418,2021-10-29,1726,43,392,1291
Cabo Verde,16.5388,-23.0418,2021-10-30,3321,81,1340,1900
Cabo Verde,16.5388,-23.0418,2021-10-31,1220,32,685,503
Cabo Verde,16.5388,-23.0418,2021-11-01,7151,312,2582,4257
Cabo Verde,16.5388,-23.0418,2021-11-02,5322,155,2375,2792
Cabo Verde,16.5388,-23.0418,2021-11-03,4036,91,2242,1703
Cabo Verde,16.5388,-23.0418,2021-11-04,6920,119,4722,2079
Cabo Verde,16.5388,-23.0418,2021-11-05,3990,85,1462,2443
Cabo Verde,16.5388,-23.0418,2021-11-06,5898,168,3374,2356
Cabo Verde,16.5388,-23.0418,2021-11-07,8380,267,4807,3306
Cabo Verde,16.5388,-23.0418,2021-11-08,846,29,398,419
Cabo Verde,16.5388,-23.0418,2021-11-09,272,3,165,104
Cabo Verde,16.5388,-23.0418,2021-11-10,948,32,443,473
Cabo Verde,16.5388,-23.0418,2021-11-11,5209,125,2669,2415
Cabo Verde,16.5388,-23.0418,2021-11-12,269,5,166,98
Cabo Verde,16.5388,-23.0418,2021-11-13,4662,108,2042,2512
Cabo Verde,16.5388,-23.0418,2021-11-14,7432,307,3262,3863
Cabo Verde,16.5388,-23.0418,2021-11-15,5310,223,2631,2456
Cabo Verde,16.5388,-23.0418,2021-11-16,9498,134,5718,3646
Cabo Verde,16.5388,-23.0418,2021-11-17,9050,269,2385,6396
Cabo Verde,16.5388,-23.0418,2021-11-18,1780,55,1042,683
Cabo Verde,16.5388,-23.0418,2021-11-19,4893,54,1699,3140
Cabo Verde,16.5388,-23.0418,2021-11-20,3161,122,744,2295
Cabo Verde,16.5388,-23.0418,2021-11-21,4454,109,2654,1691
Cabo Verde,16.5388,-23.0418,2021-11-22,379,10,103,266
Cabo Verde,16.5388,-23.0418,2021-11-23,2214,76,678,1460
Cabo Verde,16.5388,-23.0418,2021-11-24,8160,234,4513,3413
Cabo Verde,16.5388,-23.0418,2021-11-25,4711,188,2271,2252
Cabo Verde,16.5388,-23.0418,2021-11-26,569,19,375,175
Cabo Verde,16.5388,-23.0418,2021-11-27,5323,101,3604,1618
Cabo Verde,16.5388,-23.0418,2021-11-28,8317,372,2969,4976
Cabo Verde,16.5388,-23.0418,2021-11-29,344,6,124,214
Cabo Verde,16.5388,-23.0418,2021-11-30,4025,155,1227,2643
Cabo Verde,16.5388,-23.0418,2021-12-01,8958,373,4110,4475
Cabo Verde,16.5388,-23.0418,2021-12-02,3048,114,1185,1749
Cabo Verde,16.5388,-23.0418,2021-12-03,2313,62,479,1772
Cabo Verde,16.5388,-23.0418,2021-12-04,29,1,11,17
Cabo Verde,16.5388,-23.0418,2021-12-05,3376,78,779,2519
Cabo Verde,16.5388,-23.0418,2021-12-06,3524,132,2112,1280
Cabo Verde,16.5388,-23.0418,2021-12-07,1819,82,1208,529
Cabo Verde,16.5388,-23.0418,2021-12-08,2746,44,955,1747
Cabo Verde,16.5388,-23.0418,2021-12-09,1931,69,1014,848
Cabo Verde,16.5388,-23.0418,2021-12-10,9638,443,2354,6841
Cabo Verde,16.5388,-23.0418,2021-12-11,6490,91,2477,3922
Cabo Verde,16.5388,-23.0418,2021-12-12,7745,122,3779,3844
Cabo Verde,16.5388,-23.0418,2021-12-13,5341,134,1346,3861
Cabo Verde,16.5388,-23.0418,2021-12-14,1211,60,470,681
Cabo Verde,16.5388,-23.0418,2021-12-15,7592,143,5144,2305
Cabo Verde,16.5388,-23.0418,2021-12-16,3620,83,1024,2513
Cabo Verde,16.5388,-23.0418,2021-12-17,9726,422,4961,4343
Cabo Verde,16.5388,-23.0418,2021-12-18,3277,49,2020,1208
Cabo Verde,16.5388,-23.0418,2021-12-19,2521,125,1476,920
Cabo Verde,16.5388,-23.0418,2021-12-20,1905,75,1115,715
Cabo Verde,16.5388,-23.0418,2021-12-21,7559,365,1735,5459
Cabo Verde,16.5388,-23.0418,2021-12-22,9282,146,6374,2762
Cabo Verde,16.5388,-23.0418,2021-12-23,8219,158,4632,3429
Cabo Verde,16.5388,-23.0418,2021-12-24,6797,168,4602,2027
Cabo Verde,16.5388,-23.0418,2021-12-25,6044,72,4168,1804
Cabo Verde,16.5388,-23.0418,2021-12-26,6375,79,2412,3884
Cabo Verde,16.5388,-23.0418,2021-12-27,8117,374,3828,3915
Cabo Verde,16.5388,-23.0418,2021-12-28,3178,37,1794,1347
Cabo Verde,16.5388,-23.0418,2021-12-29,5497,219,3433,1845
Cabo Verde,16.5388,-23.0418,2021-12-30,3747,145,2568,1034
Cabo Verde,16.5388,-23.0418,2021-12-31,7558,97,5194,2267
Cambodia,11.55,104.9167,2020-01-22,4285,139,2757,1389
Cambodia,11.55,104.9167,2020-01-23,1607,57,758,792
Cambodia,11.55,104.9167,2020-01-24,8544,103,5229,3212
Cambodia,11.55,104.9167,2020-01-25,1096,51,374,671
Cambodia,11.55,104.9167,2020-01-26,7029,76,1797,5156
Cambodia,11.55,104.9167,2020-01-27,4117,42,1329,2746
Cambodia,11.55,104.9167,2020-01-28,712,13,372,327
Cambodia,11.55,104.9167,2020-01-29,8222,408,5226,2588
Cambodia,11.55,104.9167,2020-01-30,3361,43,1436,1882
Cambodia,11.55,104.9167,2020-01-31,2883,129,855,1899
Cambodia,11.55,104.9167,2020-02-01,1460,23,757,680
Cambodia,11.55,104.9167,2020-02-02,4149,59,1238,2852
Cambodia,11.55,104.9167,2020-02-03,4466,183,2166,2117
Cambodia,11.55,104.9167,2020-02-04,3653,160,917,2576
Cambodia,11.55,104.9167,2020-02-05,96,4,58,34
Cambodia,11.55,104.9167,2020-02-06,9076,178,5469,3429
Cambodia,11.55,104.9167,2020-02-07,8721,394,4104,4223
Cambodia,11.55,104.9167,2020-02-08,3719,47,814,2858
Cambodia,11.55,104.9167,2020-02-09,8031,190,2731,5110
Cambodia,11.55,104.9167,2020-02-10,6461,184,1738,4539
Cambodia,11.55,104.9167,2020-02-11,7218,91,3332,3795
Cambodia,11.55,104.9167,2020-02-12,6430,213,1613,4604
Cambodia,11.55,104.9167,2020-02-13,4745,153,3012,1580
Cambodia,11.55,104.9167,2020-02-14,3667,182,2292,1193
Cambodia,11.55,104.9167,2020-02-15,5410,188,1504,3718
Cambodia,11.55,104.9167,2020-02-16,412,10,225,177
Cambodia,11.55,104.9167,2020-02-17,8112,337,4447,3328
Cambodia,11.55,104.9167,2020-02-18,9246,216,3683,5347
Cambodia,11.55,104.9167,2020-02-19,9063,283,2505,6275
Cambodia,11.55,104.9167,2020-02-20,7137,87,1898,5152
Cambodia,11.55,104.9167,2020-02-21,1505,34,857,614
Cambodia,11.55,104.9167,2020-02-22,95,2,29,64
Cambodia,11.55,104.9167,2020-02-23,224,8,112,104
Cambodia,11.55,104.9167,2020-02-24,9764,136,6180,3448
Cambodia,11.55,104.9167,2020-02-25,4830,202,2398,2230
Cambodia,11.55,104.9167,2020-02-26,7451,342,5118,1991
Cambodia,11.55,104.9167,2020-02-27,1701,36,889,776
Cambodia,11.55,104.9167,2020-02-28,3819,155,1364,2300
Cambodia,11.55,104.9167,2020-02-29,8329,143,5215,2971
Cambodia,11.55,104.9167,2020-03-01,2375,73,844,1458
Cambodia,11.55,104.9167,2020-03-02,4690,196,3216,1278
Cambodia,11.55,104.9167,2020-03-03,4635,118,2034,2483
Cambodia,11.55,104.9167,2020-03-04,3780,41,2557,1182
Cambodia,11.55,104.9167,2020-03-05,2681,84,782,1815
Cambodia,11.55,104.9167,2020-03-06,9729,426,2001,7302
Cambodia,11.55,104.9167,2020-03-07,6225,89,1855,4281
Cambodia,11.55,104.9167,2020-03-08,9057,101,2256,6700
Cambodia,11.55,104.9167,2020-03-09,8589,363,4869,3357
Cambodia,11.55,104.9167,2020-03-10,8183,169,2718,5296
Cambodia,11.55,104.9167,2020-03-11,4809,118,2499,2192
Cambodia,11.55,104.9167,2020-03-12,2405,32,1285,1088
Cambodia,11.55,104.9167,2020-03-13,180,2,97,81
Cambodia,11.55,104.9167,2020-03-14,5634,194,3472,1968
Cambodia,11.55,104.9167,2020-03-15,9351,300,2566,6485
Cambodia,11.55,104.9167,2020-03-16,5384,116,1212,4056
Cambodia,11.55,104.9167,2020-03-17,202,5,43,154
Cambodia,11.55,104.9167,2020-03-18,4879,124,1228,3527
Cambodia,11.55,104.9167,2020-03-19,5601,211,2182,3208
Cambodia,11.55,104.9167,2020-03-20,6430,286,4396,1748
Cambodia,11.55,104.9167,2020-03-21,1120,45,421,654
Cambodia,11.55,104.9167,2020-03-22,3958,40,1687,2231
Cambodia,11.55,104.9167,2020-03-23,93,1,56,36
Cambodia,11.55,104.9167,2020-03-24,5414,147,3569,1698
Cambodia,11.55,104.9167,2020-03-25,9231,406,6329,2496
Cambodia,11.55,104.9167,2020-03-26,473,9,290,174
Cambodia,11.55,104.9167,2020-03-27,7103,320,3205,3578
Cambodia,11.55,104.9167,2020-03-28,5579,80,1755,3744
Cambodia,11.55,104.9167,2020-03-29,210,2,104,104
Cambodia,11.55,104.9167,2020-03-30,6702,311,1999,4392
Cambodia,11.55,104.9167,2020-03-31,2490,41,567,1882
Cambodia,11.55,104.9167,2020-04-01,8290,236,5468,2586
Cambodia,11.55,104.9167,2020-04-02,8212,189,3632,4391
Cambodia,11.55,104.9167,2020-04-03,7348,116,3336,3896
Cambodia,11.55,104.9167,2020-04-04,5966,210,3010,2746
Cambodia,11.55,104.9167,2020-04-05,6837,331,2910,3596
Cambodia,11.55,104.9167,2020-04-06,560,20,236,304
Cambodia,11.55,104.9167,2020-04-07,7567,182,4975,2410
Cambodia,11.55,104.9167,2020-04-08,3343,128,2033,1182
Cambodia,11.55,104.9167,2020-04-09,107,1,32,74
Cambodia,11.55,104.9167,2020-04-10,4931,163,1705,3063
Cambodia,11.55,104.9167,2020-04-11,5796,166,3073,2557
Cambodia,11.55,104.9167,2020-04-12,2071,50,1005,1016
Cambodia,11.55,104.9167,2020-04-13,2823,111,1646,1066
Cambodia,11.55,104.9167,2020-04-14,1771,26,998,747
Cambodia,11.55,104.9167,2020-04-15,2500,78,1385,1037
Cambodia,11.55,104.9167,2020-04-16,9834,434,6294,3106
Cambodia,11.55,104.9167,2020-04-17,2162,39,1261,862
Cambodia,11.55,104.9167,2020-04-18,6537,134,2101,4302
Cambodia,11.55,104.9167,2020-04-19,951,34,605,312
Cambodia,11.55,104.9167,2020-04-20,2667,109,980,1578
Cambodia,11.55,104.9167,2020-04-21,9800,209,6423,3168
Cambodia,11.55,104.9167,2020-04-22,2643,64,1617,962
Cambodia,11.55,104.9167,2020-04-23,3173,125,752,2296
Cambodia,11.55,104.9167,2020-04-24,5839,125,3419,2295
Cambodia,11.55,104.9167,2020-04-25,4341,159,1953,2229
Cambodia,11.55,104.9167,2020-04-26,810,13,557,240
Cambodia,11.55,104.9167,2020-04-27,1010,26,433,551
Cambodia,11.55,104.9167,2020-04-28,5826,218,1360,4248
Cambodia,11.55,104.9167,2020-04-29,7513,213,2603,4697
Cambodia,11.55,104.9167,2020-04-30,8189,88,3399,4702
Cambodia,11.55,104.9167,2020-05-01,1850,48,917,885
Cambodia,11.55,104.9167,2020-05-02,1141,24,314,803
Cambodia,11.55,104.9167,2020-05-03,8898,125,4071,4702
Cambodia,11.55,104.9167,2020-05-04,4030,41,1780,2209
Cambodia,11.55,104.9167,2020-05-05,7541,89,4662,2790
Cambodia,11.55,104.9167,2020-05-06,4076,195,1431,2450
Cambodia,11.55,104.9167,2020-05-07,4294,171,1823,2300
Cambodia,11.55,104.9167,2020-05-08,766,36,302,428
Cambodia,11.55,104.9167,2020-05-09,7072,103,3649,3320
Cambodia,11.55,104.9167,2020-05-10,1100,36,679,385
Cambodia,11.55,104.9167,2020-05-11,9662,128,5196,4338
Cambodia,11.55,104.9167,2020-05-12,3497,38,1512,1947
Cambodia,11.55,104.9167,2020-05-13,9886,283,5129,4474
Cambodia,11.55,104.9167,2020-05-14,6651,238,2401,4012
Cambodia,11.55,104.9167,2020-05-15,1472,18,400,1054
Cambodia,11.55,104.9167,2020-05-16,7280,179,2619,4482
Cambodia,11.55,104.9167,2020-05-17,5355,72,2258,3025
Cambodia,11.55,104.9167,2020-05-18,6006,147,2520,3339
Cambodia,11.55,104.9167,2020-05-19,9381,270,5335,3776
Cambodia,11.55,104.9167,2020-05-20,4393,103,2935,1355
Cambodia,11.55,104.9167,2020-05-21,166,5,65,96
Cambodia,11.55,104.9167,2020-05-22,4936,164,1200,3572
Cambodia,11.55,104.9167,2020-05-23,3525,82,763,2680
Cambodia,11.55,104.9167,2020-05-24,4599,117,928,3554
Cambodia,11.55,104.9167,2020-05-25,5736,158,3837,1741
Cambodia,11.55,104.9167,2020-05-26,2806,70,1958,778
Cambodia,11.55,104.9167,2020-05-27,4552,184,1027,3341
Cambodia,11.55,104.9167,2020-05-28,858,13,325,520
Cambodia,11.55,104.9167,2020-05-29,9116,403,4874,3839
Cambodia,11.55,104.9167,2020-05-30,4803,111,1390,3302
Cambodia,11.55,104.9167,2020-05-31,9880,384,4912,4584
Cambodia,11.55,104.9167,2020-06-01,9999,453,6067,3479
Cambodia,11.55,104.9167,2020-06-02,2232,101,1404,727
Cambodia,11.55,104.9167,2020-06-03,8609,241,4762,3606
Cambodia,11.55,104.9167,2020-06-04,8906,180,2145,6581
Cambodia,11.55,104.9167,2020-06-05,2824,96,1056,1672
Cambodia,11.55,104.9167,2020-06-06,8314,144,5684,2486
Cambodia,11.55,104.9167,2020-06-07,3308,137,980,2191
Cambodia,11.55,104.9167,2020-06-08,6130,235,2617,3278
Cambodia,11.55,104.9167,2020-06-09,6747,282,2476,3989
Cambodia,11.55,104.9167,2020-06-10,9642,263,2919,6460
Cambodia,11.55,104.9167,2020-06-11,8252,266,2985,5001
Cambodia,11.55,104.9167,2020-06-12,5828,82,1717,4029
Cambodia,11.55,104.9167,2020-06-13,2959,110,1889,960
Cambodia,11.55,104.9167,2020-06-14,4187,123,1202,2862
Cambodia,11.55,104.9167,2020-06-15,9089,276,4651,4162
Cambodia,11.55,104.9167,2020-06-16,969,42,650,277
Cambodia,11.55,104.9167,2020-06-17,2578,105,1743,730
Cambodia,11.55,104.9167,2020-06-18,5951,186,2976,2789
Cambodia,11.55,104.9167,2020-06-19,5113,123,1715,3275
Cambodia,11.55,104.9167,2020-06-20,787,21,254,512
Cambodia,11.55,104.9167,2020-06-21,6969,167,3998,2804
Cambodia,11.55,104.9167,2020-06-22,9211,147,6358,2706
Cambodia,11.55,104.9167,2020-06-23,6970,249,1664,5057
Cambodia,11.55,104.9167,2020-06-24,1653,62,983,608
Cambodia,11.55,104.9167,2020-06-25,1260,61,329,870
Cambodia,11.55,104.9167,2020-06-26,3362,94,1173,2095
Cambodia,11.55,104.9167,2020-06-27,5480,273,2648,2559
Cambodia,11.55,104.9167,2020-06-28,4387,76,1529,2782
Cambodia,11.55,104.9167,2020-06-29,8951,324,4700,3927
Cambodia,11.55,104.9167,2020-06-30,3125,155,1276,1694
Cambodia,11.55,104.9167,2020-07-01,6671,237,2065,4369
Cambodia,11.55,104.9167,2020-07-02,4145,116,1929,2100
Cambodia,11.55,104.9167,2020-07-03,6332,193,1342,4797
Cambodia,11.55,104.9167,2020-07-04,6825,299,3893,2633
Cambodia,11.55,104.9167,2020-07-05,3248,154,1497,1597
Cambodia,11.55,104.9167,2020-07-06,6863,193,4621,2049
Cambodia,11.55,104.9167,2020-07-07,5375,219,1351,3805
Cambodia,11.55,104.9167,2020-07-08,2237,105,1266,866
Cambodia,11.55,104.9167,2020-07-09,5967,127,2091,3749
Cambodia,11.55,104.9167,2020-07-10,1483,44,573,866
Cambodia,11.55,104.9167,2020-07-11,5128,255,1919,2954
Cambodia,11.55,104.9167,2020-07-12,7023,169,2661,4193
Cambodia,11.55,104.9167,2020-07-13,9203,320,3823,5060
Cambodia,11.55,104.9167,2020-07-14,7190,260,1513,5417
Cambodia,11.55,104.9167,2020-07-15,296,4,184,108
Cambodia,11.55,104.9167,2020-07-16,5075,214,3252,1609
Cambodia,11.55,104.9167,2020-07-17,1775,47,390,1338
Cambodia,11.55,104.9167,2020-07-18,10,0,5,5
Cambodia,11.55,104.9167,2020-07-19,7168,255,1692,5221
Cambodia,11.55,104.9167,2020-07-20,3213,84,1940,1189
Cambodia,11.55,104.9167,2020-07-21,5242,120,2655,2467
Cambodia,11.55,104.9167,2020-07-22,4539,144,1603,2792
Cambodia,11.55,104.9167,2020-07-23,9091,217,4608,4266
Cambodia,11.55,104.9167,2020-07-24,5358,146,2428,2784
Cambodia,11.55,104.9167,2020-07-25,6298,90,3261,2947
Cambodia,11.55,104.9167,2020-07-26,9222,403,4036,4783
Cambodia,11.55,104.9167,2020-07-27,7639,202,4479,2958
Cambodia,11.55,104.9167,2020-07-28,9672,128,2153,7391
Cambodia,11.55,104.9167,2020-07-29,7616,316,2834,4466
Cambodia,11.55,104.9167,2020-07-30,9953,107,4773,5073
Cambodia,11.55,104.9167,2020-07-31,6759,229,3339,3191
Cambodia,11.55,104.9167,2020-08-01,8806,335,2507,5964
Cambodia,11.55,104.9167,2020-08-02,7106,125,1686,5295
Cambodia,11.55,104.9167,2020-08-03,9401,143,1978,7280
Cambodia,11.55,104.9167,2020-08-04,4783,69,1944,2770
Cambodia,11.55,104.9167,2020-08-05,3993,198,1458,2337
Cambodia,11.55,104.9167,2020-08-06,8487,341,4106,4040
Cambodia,11.55,104.9167,2020-08-07,6660,149,2828,3683
Cambodia,11.55,104.9167,2020-08-08,521,12,206,303
Cambodia,11.55,104.9167,2020-08-09,5341,191,3320,1830
Cambodia,11.55,104.9167,2020-08-10,7752,219,3959,3574
Cambodia,11.55,104.9167,2020-08-11,8877,185,4643,4049
Cambodia,11.55,104.9167,2020-08-12,3615,44,1413,2158
Cambodia,11.55,104.9167,2020-08-13,1620,66,953,601
Cambodia,11.55,104.9167,2020-08-14,6001,273,1656,4072
Cambodia,11.55,104.9167,2020-08-15,504,9,202,293
Cambodia,11.55,104.9167,2020-08-16,7449,93,1665,5691
Cambodia,11.55,104.9167,2020-08-17,8086,119,2083,5884
Cambodia,11.55,104.9167,2020-08-18,3464,92,834,2538
Cambodia,11.55,104.9167,2020-08-19,6198,136,2607,3455
Cambodia,11.55,104.9167,2020-08-20,4743,61,2602,2080
Cambodia,11.55,104.9167,2020-08-21,7147,201,2546,4400
Cambodia,11.55,104.9167,2020-08-22,8819,160,1881,6778
Cambodia,11.55,104.9167,2020-08-23,7223,91,3998,3134
Cambodia,11.55,104.9167,2020-08-24,9142,332,2776,6034
Cambodia,11.55,104.9167,2020-08-25,2802,92,1572,1138
Cambodia,11.55,104.9167,2020-08-26,9965,429,2029,7507
Cambodia,11.55,104.9167,2020-08-27,9002,198,3206,5598
Cambodia,11.55,104.9167,2020-08-28,8247,127,4211,3909
Cambodia,11.55,104.9167,2020-08-29,8081,197,5136,2748
Cambodia,11.55,104.9167,2020-08-30,3870,159,2233,1478
Cambodia,11.55,104.9167,2020-08-31,2536,49,1077,1410
Cambodia,11.55,104.9167,2020-09-01,6755,136,3777,2842
Cambodia,11.55,104.9167,2020-09-02,8178,130,3833,4215
Cambodia,11.55,104.9167,2020-09-03,146,7,88,51
Cambodia,11.55,104.9167,2020-09-04,4290,208,2514,1568
Cambodia,11.55,104.9167,2020-09-05,2336,84,1606,646
Cambodia,11.55,104.9167,2020-09-06,457,8,115,334
Cambodia,11.55,104.9167,2020-09-07,8386,340,3105,4941
Cambodia,11.55,104.9167,2020-09-08,8486,283,2513,5690
Cambodia,11.55,104.9167,2020-09-09,6753,270,3480,3003
Cambodia,11.55,104.9167,2020-09-10,2097,93,1115,889
Cambodia,11.55,104.9167,2020-09-11,7437,169,2245,5023
Cambodia,11.55,104.9167,2020-09-12,5723,266,2350,3107
Cambodia,11.55,104.9167,2020-09-13,157,7,78,72
Cambodia,11.55,104.9167,2020-09-14,6810,217,3605,2988
Cambodia,11.55,104.9167,2020-09-15,2625,98,659,1868
Cambodia,11.55,104.9167,2020-09-16,100,2,66,32
Cambodia,11.55,104.9167,2020-09-17,9510,344,2064,7102
Cambodia,11.55,104.9167,2020-09-18,5545,177,3806,1562
Cambodia,11.55,104.9167,2020-09-19,6974,159,2497,4318
Cambodia,11.55,104.9167,2020-09-20,870,19,311,540
Cambodia,11.55,104.9167,2020-09-21,6198,223,2621,3354
Cambodia,11.55,104.9167,2020-09-22,1697,81,929,687
Cambodia,11.55,104.9167,2020-09-23,696,12,194,490
Cambodia,11.55,104.9167,2020-09-24,2415,62,790,1563
Cambodia,11.55,104.9167,2020-09-25,5292,223,3602,1467
Cambodia,11.55,104.9167,2020-09-26,1616,24,1031,561
Cambodia,11.55,104.9167,2020-09-27,7062,351,2162,4549
Cambodia,11.55,104.9167,2020-09-28,3102,115,1509,1478
Cambodia,11.55,104.9167,2020-09-29,9608,446,2899,6263
Cambodia,11.55,104.9167,2020-09-30,5528,240,2625,2663
Cambodia,11.55,104.9167,2020-10-01,4356,178,1667,2511
Cambodia,11.55,104.9167,2020-10-02,667,7,254,406
Cambodia,11.55,104.9167,2020-10-03,7796,204,4034,3558
Cambodia,11.55,104.9167,2020-10-04,7686,138,2505,5043
Cambodia,11.55,104.9167,2020-10-05,5993,268,2409,3316
Cambodia,11.55,104.9167,2020-10-06,9079,337,6016,2726
Cambodia,11.55,104.9167,2020-10-07,5545,79,3203,2263
Cambodia,11.55,104.9167,2020-10-08,2872,70,1124,1678
Cambodia,11.55,104.9167,2020-10-09,3813,48,1201,2564
Cambodia,11.55,104.9167,2020-10-10,3707,146,1962,1599
Cambodia,11.55,104.9167,2020-10-11,8408,224,5077,3107
Cambodia,11.55,104.9167,2020-10-12,4625,89,2915,1621
Cambodia,11.55,104.9167,2020-10-13,2164,66,1043,1055
Cambodia,11.55,104.9167,2020-10-14,2988,34,1369,1585
Cambodia,11.55,104.9167,2020-10-15,7999,162,4478,3359
Cambodia,11.55,104.9167,2020-10-16,289,4,83,202
Cambodia,11.55,104.9167,2020-10-17,5244,247,3283,1714
Cambodia,11.55,104.9167,2020-10-18,162,4,38,120
Cambodia,11.55,104.9167,2020-10-19,4989,166,2502,2321
Cambodia,11.55,104.9167,2020-10-20,7630,229,3775,3626
Cambodia,11.55,104.9167,2020-10-21,1563,56,555,952
Cambodia,11.55,104.9167,2020-10-22,11,0,2,9
